,tweet_id,date_time,user_id,username,response_to_user_id,response_to_username,response_to_status_id
389,820023436143693826,2017-01-13 21:43:17,268235974,WvD_SP,23672092,ReneDamkot,820022864875323392
390,819848405619011584,2017-01-13 10:07:46,79492241,moerasbewoner,494094311,ADDenHaag,819512541281972225
391,819653928237355011,2017-01-12 21:14:59,3119955300,MsDonderwolkje,494094311,ADDenHaag,819512541281972225
392,819158959915487232,2017-01-11 12:28:09,473915947,bonzorino,494094311,ADDenHaag,818747314290495488
393,820592781123026944,2017-01-15 11:25:39,2759477819,CalaSalva,2793877337,HendrikVuye,820416935804489728
394,820577963221590016,2017-01-15 10:26:46,1369492447,jfageelhoed,2808596993,AlfonsWispels,820379029991735300
395,820430780988084224,2017-01-15 00:41:55,1189532107,bdlumey,2793877337,HendrikVuye,820416935804489728
396,820407949650722817,2017-01-14 23:11:12,1361957862,PaulienFloor,2808596993,AlfonsWispels,820379029991735300
397,820406579690344450,2017-01-14 23:05:45,3420856995,MarcelScheening,2808596993,AlfonsWispels,820379029991735300
398,820394620030947328,2017-01-14 22:18:14,153784115,CHKoelewijn,2808596993,AlfonsWispels,820379029991735300
399,820387786993844225,2017-01-14 21:51:05,25665725,frankpeters99PH,2808596993,AlfonsWispels,820379029991735300
400,820384903455981568,2017-01-14 21:39:37,86321285,gjvu,2808596993,AlfonsWispels,820379029991735300
401,820379834211823616,2017-01-14 21:19:29,3132889850,maraikie71,2808596993,AlfonsWispels,820379029991735300
402,820276977194201088,2017-01-14 14:30:46,2991849220,safetyinant,2808596993,AlfonsWispels,820274796953010176
403,819286279137460224,2017-01-11 20:54:05,2800506162,PeterDeVoogt,2808596993,AlfonsWispels,819125635180134400
404,819230565564030977,2017-01-11 17:12:42,748106130484768768,schipbeekwind,2808596993,AlfonsWispels,819125635180134400
405,819208501616590849,2017-01-11 15:45:01,17051594,markvandansik,2808596993,AlfonsWispels,819125635180134400
406,819175082513862656,2017-01-11 13:32:13,40269782,Sanderdewijs,2808596993,AlfonsWispels,819125635180134400
407,819162711670013953,2017-01-11 12:43:04,473915947,bonzorino,2808596993,AlfonsWispels,819125635180134400
408,819144522206707712,2017-01-11 11:30:47,327275014,wirelesswebsol,2808596993,AlfonsWispels,819125635180134400
409,819142581313474560,2017-01-11 11:23:04,172062112,DeSluit,2808596993,AlfonsWispels,819125635180134400
410,819129067094085632,2017-01-11 10:29:22,20437995,tomvandenberg,2808596993,AlfonsWispels,819125635180134400
411,819128769915080704,2017-01-11 10:28:12,43530516,advandermeer,2808596993,AlfonsWispels,819125635180134400
412,818205164549050370,2017-01-08 21:18:07,222595444,Twingetwing,2808596993,AlfonsWispels,817838811900215300
413,818198445240578048,2017-01-08 20:51:25,2834458289,Ecoschilderwerk,2808596993,AlfonsWispels,817838811900215300
414,818016684065882112,2017-01-08 08:49:10,51733382,GuusvanLienen,2808596993,AlfonsWispels,817838811900215300
415,818007962631475200,2017-01-08 08:14:30,371713105,pietuitslag,2808596993,AlfonsWispels,817838811900215300
416,818007507440455680,2017-01-08 08:12:42,2178736936,FrenkenP,2808596993,AlfonsWispels,817838811900215300
417,817859683264434176,2017-01-07 22:25:18,29046500,HoutjeB,2808596993,AlfonsWispels,817838811900215300
418,817858902830223360,2017-01-07 22:22:12,721040071667945473,janwillemhendr1,2808596993,AlfonsWispels,817838811900215300
419,817852000385859585,2017-01-07 21:54:46,313968228,eric_timmer,2808596993,AlfonsWispels,817838811900215300
420,817851553415622658,2017-01-07 21:52:59,201790059,gillesduif,2808596993,AlfonsWispels,817838811900215300
421,817845889297448962,2017-01-07 21:30:29,234335741,AJBDW,2808596993,AlfonsWispels,817838811900215300
422,817840690877100033,2017-01-07 21:09:50,184716468,LarsBoelen,2808596993,AlfonsWispels,817838811900215300
423,817840068530438144,2017-01-07 21:07:21,148863650,MirjamHommes,2808596993,AlfonsWispels,817838811900215300
424,817840039690436610,2017-01-07 21:07:14,44852262,lydiavanhaaren,2808596993,AlfonsWispels,817838811900215300
425,817840014876934145,2017-01-07 21:07:08,4265031082,ArashLahyi,2808596993,AlfonsWispels,817838811900215300
426,817839276276781060,2017-01-07 21:04:12,356158152,hvees,2808596993,AlfonsWispels,817838811900215300
427,817839245448663043,2017-01-07 21:04:05,980772853,Dichtbij_Ilja,2808596993,AlfonsWispels,817838811900215300
428,817480682394046465,2017-01-06 21:19:17,424476943,HenkdeLigt,2808596993,AlfonsWispels,817468413366898689
429,818061030471258112,2017-01-08 11:45:23,2303248640,LaurensKuijper,124747333,HenkDaalder,818060660965867521
430,817722041629548544,2017-01-07 13:18:21,2303248640,LaurensKuijper,124747333,HenkDaalder,817721422302875652
431,819604780658069506,2017-01-12 17:59:41,419932747,schylgemedia,20763737,Ennodewitt,819583616686706689
432,820350170600796160,2017-01-14 19:21:36,1291694756,DavidManstra,278154788,ErnstLissauer,820344878286696452
433,818747091136741381,2017-01-10 09:11:32,2285054700,Vandebron,4859427369,dzh_nl,818713486071123968
